,smiles1,smiles2,smiles3,c1,c2,c3,OHCond(mS/cm)_predicted,WU(wt%)_predicted,Swelling(%)_predicted,OHCond(mS/cm)_error,WU(wt%)_error,Swelling(%)_error,OHCond(mS/cm)_predicted_scaled,WU(wt%)_predicted_scaled,Swelling(%)_predicted_scaled,OHCond(mS/cm)_scaled_error,WU(wt%)_scaled_error,Swelling(%)_scaled_error,OHCond(mS/cm)_EI,WU(wt%)_EI,Swelling(%)_EI,Total_EI
0,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.4,0.2,0.4,2.0324297581060957,1.4347781878342867,1.159687558872371,1.6457557849633215,1.760955030464594,1.3637099744246117,0.15076826196473725,0.7010114642727157,0.45534163480986956,0.9849098910445164,0.9826950084501678,0.9953304045958646,0.3144491385196209,0.4035126573852215,0.3427408748308378,1.0607026707356804
1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],0.3,0.5,0.2,2.126580323445683,1.4468074740949393,1.3002189424179427,1.540931473136946,1.6497152442246859,1.2802171359847268,0.5917002518891703,0.7339560839500181,0.6165203601161746,0.9130031378663797,0.9072079761423029,0.9209582228229887,0.42810496424371736,0.3519731484661738,0.25744044749162864,1.0375185602015198
2,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],0.2,0.6000000000000001,0.2,2.022097668073685,1.26418103722867,1.1746180173749332,1.462111292788287,1.5659308743913034,1.22102719736978,0.10238035264483614,0.23379685794007043,0.4724657263043597,0.8589345429475324,0.8503521186627994,0.8682341214982301,0.23839848337425854,0.5103735310654476,0.28342599116085654,1.0321980056005626
3,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.5,0.2,0.3,2.081758630428976,1.53649694652304,1.2934459596931807,1.62955310235575,1.7461023467214034,1.3466343324157937,0.38178841309823675,0.9795887419628775,0.6087522680746928,0.9737952719376806,0.9726160155333468,0.9801200850630973,0.38371080233473953,0.3107703807036191,0.2835867399308679,0.9780679229692265
4,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,0.4,0.3,0.3,2.1398840322927244,1.5363668253598062,1.3546964306347413,1.5406262052037598,1.649098887915505,1.2747449598652043,0.6540050377833744,0.9792323789882325,0.6790018634440449,0.9127937319991495,0.9067897183390745,0.9160838206028827,0.45295938933627544,0.2782202631422249,0.23657613808663575,0.9677557905651362
5,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],0.4,0.4,0.2,2.186144472880316,1.513598390329287,1.4435246507317496,1.4596409707443503,1.5654097275932966,1.2007364602879371,0.8706549118387912,0.9168764406162797,0.7808810232818253,0.8572399662373309,0.8499984697885248,0.8501599199888039,0.5152914293316603,0.267450591472424,0.18389361744885344,0.9666356382529377
6,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],0.3,0.5,0.2,2.132152444879091,1.3716417383120363,1.3523314032986382,1.4064116360561718,1.5063998747728473,1.1562846094570822,0.6177959697733009,0.5280995996603184,0.6762893583670273,0.8207260262498307,0.8099545357168363,0.8105639355677756,0.3866515888504075,0.369855406246387,0.1970935591082929,0.9536005542050874
7,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,0.5,0.2,0.3,2.027140007691272,1.315764388576996,1.246314470606129,1.4630834537447415,1.56734899500511,1.216217966956614,0.1259949622166232,0.3750682397185492,0.5546960626835635,0.8596014200939426,0.8513144516572191,0.8639502455975065,0.2450985756091311,0.4515240893967155,0.2542326280864041,0.9508552930922507
8,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,CC(c1ccc(Oc2ccc(S(=C)(c3ccc(c4ccc(S(=C)(c5ccc(Oc6ccc(C(c7ccc(O*)cc7)(C)C)cc6CCNCC(O)C[N+](C)(C)C)cc5)=C)cc4)cc3)=C)cc2)c(CCN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c1)(C)c8ccc(O*)cc8.[OH-],0.3,0.4,0.3,2.102057072793535,1.5102955276114598,1.3130833386652636,1.548361224987722,1.6555881677560689,1.2999675531556083,0.4768513853904306,0.9078308868130529,0.6312748365659564,0.918099754511891,0.9111933269177799,0.9385511283148835,0.3873937105878257,0.3005438857488043,0.25982642359676683,0.9477640199333968
9,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],0.2,0.6000000000000001,0.2,2.035638030726779,1.1788132485411627,1.2284975754300083,1.2802984082123696,1.3713176225241333,1.0533824068397593,0.16579345088161368,0.0,0.5342614495676117,0.73421563005393,0.7182880674109162,0.7189026450800282,0.1958437865686074,0.5420911253674003,0.20298577857601552,0.9409206905120232
10,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,0.3,0.4,0.3,2.0614790127989897,1.4111376641565627,1.2472380591595058,1.4881060314065215,1.5914219682514956,1.2353897436554733,0.2868136020151155,0.636267135751547,0.5557553479619475,0.8767662579493689,0.8676503092727414,0.8810277206025414,0.30083201134336934,0.3633944615192232,0.2607681832602876,0.9249946561228802
11,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(c1ccc(Oc2ccc(S(=C)(c3ccc(c4ccc(S(=C)(c5ccc(Oc6ccc(C(c7ccc(O*)cc7)(C)C)cc6CCNCC(O)C[N+](C)(C)C)cc5)=C)cc4)cc3)=C)cc2)c(CCN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c1)(C)c8ccc(O*)cc8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.4,0.3,0.3,2.0350356392204647,1.5359044799500183,1.2379398892338933,1.6208881894830052,1.733083698825044,1.348305108878057,0.16297229219143716,0.9779661530996,0.5450910597547112,0.9678513669370685,0.9637815946163759,0.9816083479258189,0.3094634839806898,0.30681366137095156,0.30530210692666104,0.9215792522783024
12,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],0.3,0.4,0.3,2.1493313598002355,1.463338398896402,1.346869951910752,1.4010670990105438,1.49985547363634,1.1520501874598326,0.6982493702770771,0.779229346111852,0.6700254922410926,0.8170598127589382,0.8055135219687362,0.8067920767069794,0.4168495859563752,0.28472071415986167,0.19741054646476658,0.8989808465810034
13,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],0.3,0.5,0.2,2.0157133938058704,1.3858803158122743,1.2314373987251495,1.4916565322909632,1.5951902604832364,1.2308602533380535,0.072481108312342,0.5670948077156375,0.5376332015519858,0.8792018092666927,0.8702074626713412,0.8769930263279162,0.24014000466179947,0.3890380178173449,0.26504108657155917,0.8942191090507035
14,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.5,0.3,0.2,2.0382089516197994,1.5322444761671454,1.297624352609035,1.6101615439538188,1.7243945781736634,1.328849760027346,0.17783375314861516,0.9679424966638361,0.6135445644786339,0.9604931669254708,0.9578851797318391,0.9642782778477534,0.31020750235867617,0.30671950586849456,0.27567752543906154,0.8926045336662323
15,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.5,0.2,0.3,2.0460776906710314,1.4609048562903921,1.3128377602059842,1.5458768136545613,1.657592578517633,1.269770951039476,0.21468513853904447,0.7725646002668931,0.6309931768965595,0.9163955129155095,0.9125535148957586,0.911653166484047,0.2989220139243416,0.3423583449835322,0.24927703508285612,0.8905573939907299
16,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,0.2,0.6000000000000001,0.2,2.0260051451213403,1.3746788216326196,0.9909413458204674,1.34951908616976,1.451012994403925,1.1485017035055765,0.12068010075566704,0.5364172631323543,0.2618026627043819,0.7816992158555679,0.7723691414153435,0.8036312248471629,0.20656726595392474,0.34622829582918735,0.3350558681153349,0.887851429898447
17,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.1,0.3,0.6000000000000001,2.0840875190203523,1.5394398996404333,1.1522970708913054,1.4539911657655362,1.5672387524132239,1.278312604099991,0.3926952141057942,0.9876486109426175,0.44686531157070175,0.8533643468792081,0.8512396413184302,0.9192617396973637,0.32291266514103556,0.2489808015653976,0.31376809940507877,0.8856615661115119
18,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],0.4,0.4,0.2,2.1049560819176727,1.533720105528924,1.3428641757380146,1.5173319136867873,1.624599977382287,1.2514767151889155,0.49042821158690053,0.9719838044401312,0.6654311740105687,0.896814453515119,0.8901648207782318,0.8953573708266342,0.3806879569029268,0.27204990933873435,0.23255069659075178,0.885288562832413
19,*C1=C(Br)C(C)=C(O*)C(C)=C1,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],0.2,0.6000000000000001,0.2,2.0090601947584514,1.3383390261303587,1.182859132193213,1.4260614980938757,1.5240286674208041,1.1751728140040893,0.04132241813601922,0.4368934247240084,0.4819176533259313,0.8342053208420046,0.8219173889831575,0.8273888154997797,0.21100470702864263,0.41050641368931634,0.2633515377572914,0.8848626584752504
20,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.4,0.3,0.3,2.0350410177160563,1.4549608108124585,1.2263478741342877,1.5212158610828632,1.62711551288805,1.247568017960685,0.16299748110831125,0.7562856362974641,0.5317959069543405,0.8994787404720328,0.8918718566905948,0.8918756549551299,0.27509066568438,0.33666598861504715,0.27301967847366493,0.8847763327730921
21,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.2,0.3,0.5,2.091262432140204,1.5255556946698527,1.179232401033711,1.4430907523359207,1.5550870121712412,1.2671230002701552,0.42629722921914315,0.9496239233288852,0.477758070672085,0.8458869466047254,0.8429935017019354,0.9092944746534497,0.33032128199273336,0.2550887865454817,0.2986258081611125,0.8840358766993276
22,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.3,0.3,0.4,2.0897161146574774,1.515990404904478,1.2099101333490474,1.4424332521721352,1.5535536379386445,1.262329098081414,0.41905541561712845,0.9234274535969913,0.5129430782136248,0.8454359185829988,0.8419529578987817,0.9050242525404579,0.32760332613283777,0.2616870846300575,0.28473052997619397,0.8740209407390893
23,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,0.5,0.2,0.3,2.0005863749531088,1.5382245126051224,1.3602717734820031,1.6677538618716883,1.7864561463785944,1.3689522271777679,0.0016372795969754605,0.9843200291156133,0.6853963543441923,1.0,1.0000000000000002,1.0,0.27919593216996086,0.3231615284004003,0.2674200476214722,0.8697775081918334
24,*C1=C(Br)C(C)=C(O*)C(C)=C1,*CC*,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],0.4,0.2,0.4,2.045897511068696,1.54310820902947,1.3178685595131052,1.5641365324888332,1.668972620616414,1.3402003102136382,0.21384130982367644,0.9976950139512315,0.6367631180950013,0.9289212054046043,0.920275982140732,0.9743889076628469,0.30505570734978343,0.2797832130423754,0.27235910019692966,0.8571980205890886
25,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.4,0.3,0.3,2.0802849226367424,1.5113697193419855,1.2435703982567907,1.4510887721853973,1.5617316338458265,1.263639661269703,0.37488664987405507,0.910772776901613,0.5515488220298685,0.8513733803261576,0.8475025248489343,0.9061916513914916,0.3159238423276376,0.26791088488520615,0.27231895420894886,0.8561536814217925
26,*C1=C(Br)C(C)=C(O*)C(C)=C1,C(CCCC*)CCC*,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],0.4,0.2,0.4,2.0422750942874215,1.5394398996404333,1.3140603138402227,1.5637185502418551,1.6685366612757737,1.3399933791839083,0.19687657430730532,0.9876486109426175,0.6323953522072527,0.9286344804479352,0.9199801412555215,0.974204581528473,0.2997616467878137,0.2823904295909814,0.27366254777170695,0.855814624150502
27,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.1,0.2,0.7000000000000001,2.008675632323617,1.261523243256236,0.8471249054935216,1.132868085772693,1.2285233998703011,1.0050563472856289,0.03952141057934533,0.22651795462817015,0.09685622906686964,0.6330822610679054,0.6213882758597238,0.6758556658098913,0.1230999031211159,0.38090590531796914,0.3497953779667073,0.8538011864057924
28,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,CC(c1ccc(Oc2ccc(S(=C)(c3ccc(c4ccc(S(=C)(c5ccc(Oc6ccc(C(c7ccc(O*)cc7)(C)C)cc6CCNCC(O)C[N+](C)(C)C)cc5)=C)cc4)cc3)=C)cc2)c(CCN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c1)(C)c8ccc(O*)cc8.[OH-],Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],0.7000000000000001,0.1,0.2,2.002417752702217,1.3513234570998547,1.2295119212400751,1.4171101030069104,1.5191228720818757,1.2042197992883894,0.010214105793451722,0.4724539002790249,0.5354248264629466,0.828064896489069,0.818588328907055,0.853262743250762,0.2005930667112203,0.39512427189044486,0.25615332716325995,0.8518706657649251
29,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],0.3,0.5,0.2,2.0030013194739587,1.4768516201249968,1.3129018241518833,1.5744123207628522,1.682737911521456,1.296131664993394,0.012947103274559169,0.8162380201382984,0.6310666533320546,0.9359701290584466,0.9296170730794997,0.9351342679351033,0.2514767345245499,0.3375322134705236,0.258536550082187,0.8475454980772605
30,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(CCCCCCCC1(c2c(c3c1cc(*)cc3)ccc(*)c2)CCCCCCC[N+](C)(C)C)C.[OH-],0.4,0.4,0.2,2.063434095946715,1.4670150138916025,1.3343223162848203,1.489472692461247,1.596217520998538,1.228752622479694,0.2959697732997473,0.7892984956933145,0.6556343159445908,0.8777037519088149,0.8709045590100553,0.8751156305148502,0.30419837351371065,0.3153594086288595,0.22760176497570614,0.8471595471182763
31,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],0.4,0.2,0.4,2.10375398815284,1.5384985976085295,1.3935654502548802,1.4943475865327427,1.6011684155796015,1.2267446250800933,0.484798488664989,0.9850706660196531,0.7235816496684377,0.8810478025270456,0.8742642233156623,0.8733269843220381,0.370003012410688,0.26076986533367413,0.20759526166393463,0.8383681394082968
32,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,0.4,0.2,0.4,2.014358012916663,1.439227224202726,1.3340055556634312,1.5211782896449326,1.6293153536988665,1.2582402942161965,0.06613350125944528,0.7131960451292003,0.6552710157913109,0.89945296744222,0.893364662996426,0.9013821046631099,0.24814160638275545,0.3514043754933973,0.2379036519579312,0.837449633834084
33,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc2cc(Oc1c(C)cc(*)cc1CNCC(O)C[N+](C)(C)C)cc(CN(CC(O)C[N+](C)(C)C)CC(O)C[N+](C)(C)C)c2O*.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,0.5,0.3,0.2,2.0633184582914854,1.5114472383328483,1.278844718690377,1.4688224908886407,1.5794255698435342,1.27134209404298,0.295428211586902,0.9109850782482107,0.5920057638181624,0.863538250397871,0.8595095842245399,0.9130526797265144,0.2966965269404762,0.2737957162182927,0.26201170489879216,0.8325039480575611
34,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,Cc1c(O*)c(C[N+](C)(CCCCCCCN(C)C)C)cc(C2(c3c(c4c2cccc4)cccc3)c5cc(C[N+](C)(C)CCCCCCCN(C)C)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CBr)c5)c1.[OH-],0.2,0.5,0.3,2.1561378459720295,1.466660641361945,1.3674878651658995,1.3285917952424153,1.420781469092633,1.0962209620499426,0.7301259445843833,0.7883279752517289,0.6936726583978465,0.7673436382497534,0.751854106237482,0.7570615683423276,0.40181129153784756,0.2548417378505706,0.172621425426705,0.8292744548151232
35,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],0.2,0.5,0.3,2.044620118365574,1.2902910944724475,1.2327951984673966,1.294909001137632,1.3858145233571462,1.0650356894584343,0.20785894206549038,0.305304500788548,0.5391904937820566,0.7442381170224418,0.7281256269616461,0.7292829372028168,0.2115872128303397,0.40945620000062327,0.20556207921360106,0.826605492044564
