,smiles1,smiles2,smiles3,c1,c2,c3,stab_temp,RH(%),Temp(C),prop,time(h),value,theor_IEC,solvent_NaOH,solvent_KOH,additive_glutaraldehyde,additive_1-vinyl-propyltriethoxysilane-imidazolium,additive_Polyvinylbenzyl chloride,additive_phenyl-Silsesquioxane,additive_Im-phenyl-Silsesquioxane,additive_QA-Silsesquioxane,additive_hexanedithiol,additive_octanedithiol,additive_PEG,additive_PE,additive_ZrO2,additive_diethanediol,additive_halloysite_nanotube,additive_Polyvinyl Imidazolium,additive_PAGE
306,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,0.803,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,0.817,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,0.836,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,0.843,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,0.853,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,0.856,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.87,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,0.88,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,0.89,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,0.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.906,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.906,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,0.907,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,0.922,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.949,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,0.949,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.956,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.964,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,0.976,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,0.986,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,0.997,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.023,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.029,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.034,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.053,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.054,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.055,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.061,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.082,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.109,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.117,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.131,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.136,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.139,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.149,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.19,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,[*]OCC1C(CO)OC(OC2C(CO)OC([*])C(N)C2O)C(N)C1O,*CC*,*CC*,100.0,0.0,0.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.206,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.361,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.404,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.424,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.478,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.478,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.0,54.0,28.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.481,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.526,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.535,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.0,54.0,28.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.538,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.57,52.73,29.7,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.543,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.3,52.0,30.7,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.552,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.0,50.0,33.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.553,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],16.83,50.5,32.67,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.555,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.572,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.0,51.0,32.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.58,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.583,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.57,52.73,29.7,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.602,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.0,54.0,28.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.611,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.16,51.49,31.35,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.613,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.619,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.619,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.3,52.0,30.7,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.631,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.0,50.0,33.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.634,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],16.83,50.5,32.67,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.637,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.57,52.73,29.7,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.654,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.0,54.0,28.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.654,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.0,51.0,32.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.655,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.75,56.25,25.0,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.657,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.671,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.16,51.49,31.35,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.688,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.0,50.0,33.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.696,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.0,54.0,28.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.699,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.3,52.0,30.7,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.706,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],16.83,50.5,32.67,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.708,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],18.4,55.2,26.4,25.0,100.0,90.0,OHCond(mS/cm),0.0,1.712,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.57,52.73,29.7,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.713,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,c1ccc(C(C*)*)cc1,[*]CC([*])C#N,[*]CC([*])[N+](C=C1)=CN1CCCC.[OH-],17.0,51.0,32.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.732,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
